,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,loq,footnote,min_year_acquired,name,unit_name
8271,661844,1293,9.68,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8272,663044,1293,2.63,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8273,670938,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8274,671044,1293,3.95,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8275,671528,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8276,676576,1293,0.91,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8277,677368,1293,5.56,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8278,677634,1293,14.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8279,678328,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8280,679894,1293,1.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8281,680838,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8282,682198,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8283,682404,1293,1.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8284,684544,1293,0.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8285,695228,1293,3.7,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8286,695512,1293,5.36,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8287,696126,1293,6.45,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8288,699684,1293,2.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8289,707224,1293,3.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8290,710898,1293,2.27,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8291,715772,1293,8.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8292,719476,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8293,722406,1293,3.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8294,723550,1293,2.35,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8295,727152,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8296,730078,1293,7.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8297,733568,1293,1.64,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8298,734634,1293,20.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8299,740606,1293,1.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8300,742482,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8301,742948,1293,0.15,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8302,743644,1293,20.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8303,743892,1293,8.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8304,745102,1293,8.51,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8305,747281,1293,1.04,1.0,1.0,,,,,,,"Fatty acids, total polyunsaturated",G
8306,747295,1293,1.05,1.0,1.0,,,,,,,"Fatty acids, total polyunsaturated",G
8307,748345,1293,57.1,1.0,1.0,,,,,,,"Fatty acids, total polyunsaturated",G
8308,749212,1293,4.82,1.0,1.0,,,,,,,"Fatty acids, total polyunsaturated",G
8309,751974,1293,4.6,,78.0,,,,,,,"Fatty acids, total polyunsaturated",G
8310,752272,1293,2.1,,78.0,,,,,,,"Fatty acids, total polyunsaturated",G
8311,752864,1293,16.2,,78.0,,,,,,,"Fatty acids, total polyunsaturated",G
8312,753526,1293,2.27,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8313,753868,1293,0.4,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8314,753970,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8315,754046,1293,5.56,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8316,754078,1293,4.04,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8317,755258,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8318,756018,1293,2.24,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8319,756314,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8320,756556,1293,27.27,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8321,757098,1293,5.6,,78.0,,,,,,,"Fatty acids, total polyunsaturated",G
8322,761398,1293,1.67,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8323,762594,1293,0.44,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8324,763030,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8325,766380,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8326,767090,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8327,768264,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8328,779664,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8329,799201,1293,17.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8330,799493,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8331,800099,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8332,800507,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8333,806959,1293,40.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8334,818808,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8335,819182,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8336,819636,1293,50.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8337,824004,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8338,826122,1293,6.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8339,829024,1293,3.55,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8340,841650,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8341,841856,1293,1.28,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8342,842076,1293,13.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8343,844896,1293,5.36,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8344,845162,1293,1.06,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8345,845448,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8346,851124,1293,16.07,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8347,854510,1293,57.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8348,857154,1293,3.51,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8349,873272,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8350,876322,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8351,876740,1293,0.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8352,877864,1293,10.71,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8353,880656,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8354,880700,1293,2.17,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8355,881138,1293,2.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8356,885882,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8357,888640,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8358,888718,1293,0.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8359,891504,1293,3.51,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8360,891992,1293,3.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8361,892654,1293,0.83,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8362,896220,1293,12.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8363,898722,1293,17.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8364,898810,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8365,899364,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8366,900844,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8367,903036,1293,14.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8368,905354,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8369,911206,1293,2.17,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8370,935706,1293,0.83,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8371,955539,1293,57.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8372,975543,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8373,977873,1293,12.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8374,987251,1293,4.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8375,987553,1293,2.38,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8376,1005513,1293,1.32,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8377,1008039,1293,1.61,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8378,1017477,1293,1.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8379,1019563,1293,13.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8380,1024679,1293,7.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8381,1040585,1293,0.83,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8382,1041157,1293,3.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8383,1044385,1293,15.62,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8384,1047275,1293,15.62,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8385,1048665,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8386,1055681,1293,12.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8387,1065533,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8388,1066091,1293,1.19,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8389,1068275,1293,2.88,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8390,1070469,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8391,1071787,1293,2.69,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8392,1073869,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8393,1074579,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8394,1077361,1293,5.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8395,1079479,1293,26.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8396,1080273,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8397,1083037,1293,3.33,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8398,1083243,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8399,1083507,1293,0.88,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8400,1086127,1293,23.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8401,1087973,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8402,1090173,1293,1.16,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8403,1094881,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8404,1096131,1293,0.83,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8405,1851099,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8406,1851257,1293,8.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8407,1852852,1293,25.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8408,1857453,1293,2.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8409,1859320,1293,1.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8410,1860838,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8411,1860861,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8412,1862666,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8413,1862711,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8414,1863165,1293,2.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8415,1866240,1293,2.27,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8416,1866282,1293,8.93,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8417,1869095,1293,3.03,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8418,1872181,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8419,1872818,1293,2.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8420,1873882,1293,7.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8421,1876554,1293,14.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8422,1876708,1293,4.17,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8423,1876812,1293,10.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8424,1876941,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8425,1877684,1293,10.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8426,1140141,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8427,1142050,1293,1.76,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8428,1142951,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8429,1142953,1293,5.26,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8430,1145005,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8431,1145386,1293,0.71,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8432,1147216,1293,4.42,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8433,1150793,1293,6.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8434,1152066,1293,11.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8435,1153465,1293,3.7,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8436,1155200,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8437,1156833,1293,1.18,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8438,1157010,1293,0.97,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8439,1157244,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8440,1160293,1293,5.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8441,1160296,1293,5.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8442,1160720,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8443,1163687,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8444,1163881,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8445,1165744,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8446,1166102,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8447,1166794,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8448,1166957,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8449,1167778,1293,1.79,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8450,1168215,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8451,1168329,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8452,1169828,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8453,1174565,1293,2.68,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8454,1174926,1293,9.38,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8455,1175910,1293,4.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8456,1179611,1293,0.89,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8457,1180111,1293,17.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8458,1182799,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8459,1183400,1293,6.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8460,1183759,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8461,1187199,1293,2.78,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8462,1189793,1293,3.85,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8463,1193065,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8464,1194999,1293,1.17,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8465,1195252,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8466,1195846,1293,57.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8467,1196969,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8468,1197009,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8469,1201758,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8470,1202118,1293,2.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8471,1206650,1293,14.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8472,1206688,1293,6.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8473,1210864,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8474,1211739,1293,8.93,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8475,1211950,1293,17.24,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8476,1213394,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8477,1213398,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8478,1217983,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8479,1218760,1293,1.85,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8480,1219546,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8481,1221043,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8482,1222609,1293,2.02,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8483,1223350,1293,4.69,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8484,1223571,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8485,1223757,1293,13.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8486,1224755,1293,7.14,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8487,1225978,1293,3.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8488,1229123,1293,8.93,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8489,1233208,1293,1.92,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8490,1234054,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8491,1235244,1293,6.9,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8492,1243221,1293,14.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8493,1248499,1293,2.63,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8494,1250459,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8495,1251436,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8496,1252018,1293,0.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8497,1252751,1293,0.77,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8498,1254636,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8499,1259398,1293,0.89,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8500,1260204,1293,0.89,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8501,1266971,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8502,1273914,1293,50.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8503,1276247,1293,6.52,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8504,1277546,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8505,1277860,1293,8.93,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8506,1284147,1293,4.44,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8507,1284207,1293,2.27,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8508,1284685,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8509,1284993,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8510,1288082,1293,0.83,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8511,1290518,1293,6.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8512,1291524,1293,2.63,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8513,1291862,1293,0.64,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8514,1294381,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8515,1301143,1293,8.93,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8516,1304487,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8517,1304616,1293,20.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8518,1304975,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8519,1305777,1293,1.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8520,1309058,1293,2.03,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8521,1312432,1293,3.12,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8522,1319031,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8523,1319978,1293,0.4,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8524,1321011,1293,0.21,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8525,1321355,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8526,1322248,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8527,1325078,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8528,1325858,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8529,1327106,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8530,1339873,1293,1.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8531,1343817,1293,2.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8532,1347012,1293,12.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8533,1347923,1293,2.94,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8534,1348701,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8535,1357423,1293,17.86,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8536,1357527,1293,1.79,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8537,1357861,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8538,1359102,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8539,1359746,1293,2.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8540,1360253,1293,10.94,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8541,1363747,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8542,1365429,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8543,1372548,1293,28.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8544,1375180,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8545,1375246,1293,5.71,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8546,1375838,1293,2.73,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8547,1376073,1293,1.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8548,1376152,1293,1.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8549,1378965,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8550,1379109,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8551,1379565,1293,14.29,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8552,1383995,1293,1.69,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8553,1384515,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8554,1393492,1293,0.12,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8555,1394565,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8556,1394953,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8557,1395225,1293,3.57,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8558,1396114,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8559,1400098,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8560,1404194,1293,1.61,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8561,1409378,1293,1.89,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8562,1409970,1293,7.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8563,1410048,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8564,1411605,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8565,1412413,1293,11.67,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8566,1415018,1293,21.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8567,1415290,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8568,1436465,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8569,1444974,1293,2.5,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8570,1455342,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8571,1455446,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8572,1455585,1293,3.85,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8573,1455965,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8574,1457605,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8575,1458015,1293,1.06,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8576,1458972,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8577,1459458,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8578,1459571,1293,1.22,,78.0,,,,,,,"Fatty acids, total polyunsaturated",G
8579,1460260,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8580,1461872,1293,0.0,,71.0,,,,,,,"Fatty acids, total polyunsaturated",G
8581,1463154,1293,3.33,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8582,1464449,1293,1.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8583,1469542,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8584,1473752,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8585,1477858,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8586,1478957,1293,23.08,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8587,1479310,1293,1.43,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8588,1480244,1293,10.71,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
8589,1482230,1293,0.0,,70.0,,,,,,,"Fatty acids, total polyunsaturated",G
